MU_1;MU_2;MU_3;MU_4;MU_5;MU_6
-0.00028944241667072353;-0.0004197487454232208;0.0006194781545153544;0.005398218681180382;0.0005656436364330085;0.0048622097076713965
-0.0003247376458986414;-0.0002854750280782927;0.0005427807025436719;0.004413079465503534;0.0003395962075836378;0.003889860144164959
-0.00035801136989951264;-0.00015570897669911423;0.00046367938879438063;0.0034511623105156018;0.00013248700189040196;0.002941708896920008
-0.0003876308510888074;-3.107807433145108e-05;0.00038257142391595736;0.0025146138946711594;-5.4034979572156556e-05;0.0020222380502654723
-0.000412070712140986;8.785889719884912e-05;0.00029993180830070813;0.0016054416828144543;-0.0002187276513026916;0.0011356535707226444
-0.00042995401783377154;0.00020061706007238115;0.00021630733609954539;0.0007255302686917172;-0.00036077711816853773;0.0002858410880674157
-0.00044008973063779485;0.0003067893494434746;0.00013230843766619146;-0.0001233448416128424;-0.00047981001742434967;-0.0005236758896319387
-0.0004415055983402917;0.00040604974331385384;4.8599163943779105e-05;-0.0009395063158966389;-0.0005758962498046701;-0.0012897741261389214
-0.00043347569946149025;0.0004981556554402144;-3.411445719949149e-05;-0.001721367069550738;-0.0006495420585720871;-0.0020097641996260364
-0.000415542027176446;0.0005829478844736699;-0.00011509767438138654;-0.002467425259680129;-0.0007016742473960369;-0.0026814187966252854
-0.00038752952643615303;0.000660348030806446;-0.00019360159185674529;-0.0031762622850539444;-0.0007336157336234687;-0.0033029949073318625
-0.0003495540881363556;0.0007303566807941738;-0.0002688781818874278;-0.003846544056781757;-0.0007470514260042433;-0.003873248642916743
-0.00030202336930511536;0.0007930529963900833;-0.000340195227883633;-0.0044770252615493585;-0.0007439851551715432;-0.004391442163301044
-0.0002456306282869443;0.0008485888424148914;-0.00040685198089129745;-0.005066555637887322;-0.0007266918218491435;-0.004857343663841646
-0.00018134152726854622;0.0008971752883036987;-0.0004681956149677727;-0.005614088118225769;-0.0006976662786777724;-0.005271220414660743
-0.00011037364587991605;0.0009390760820703151;-0.0005236357063562648;-0.0061186900941625575;-0.0006595632763218537;-0.0056338221081547995
-3.4169424829159127e-05;0.0009746151204223516;-0.0005726550495522748;-0.006579557295849321;-0.0006151278873741831;-0.0059463539543358835
4.563567362309119e-05;0.0010041682001082775;-0.0006148214111510013;-0.006996026365664897;-0.0005671322380129041;-0.006210445656271109
0.00012724946426023427;0.0010281203515451528;-0.0006498034506689054;-0.007367585354992565;-0.0005183261482807487;-0.0064281192289409265
0.00020876552770279736;0.0010468500193847583;-0.0006773805167422874;-0.007693888988658578;-0.000471373297886188;-0.006601744426970084
0.0002882104092356627;0.0010607892326322352;-0.0006974371429929099;-0.007974779837997657;-0.0004287570781914558;-0.006733975789134514
0.000363588882573885;0.0010704366946814956;-0.0007099621856190148;-0.00821029946107352;-0.0003927187931808959;-0.006827696782122401
0.0004329264850282616;0.0010762022002663116;-0.0007150744322218958;-0.008400683317319087;-0.0003652751263281831;-0.006885990206012396
0.000494320177838626;0.001078328247987396;-0.0007130348409220928;-0.008546371114672194;-0.0003481919352117136;-0.006912086347863107
0.0005459970352491387;0.0010771835992003324;-0.0007041929768858407;-0.008648048895663797;-0.00034280064665024115;-0.006909244531886442
0.0005863544331009785;0.0010734467996569963;-0.0006889451195032232;-0.008706656387029952;-0.00034990665314990935;-0.006880668819317722
0.0006139748514554362;0.0010674833839580682;-0.0006678269419594306;-0.008723314293350494;-0.0003700704185248301;-0.006829570396349478
0.0006276676712166411;0.001058846500000958;-0.0006415932429251216;-0.008699305918773676;-0.00040377149615287625;-0.0067591814395740754
0.0006265570379976405;0.0010475179164685694;-0.0006110022003883265;-0.008636228031350852;-0.0004507891640229148;-0.006672456466437226
0.0006101040255123732;0.00103513607159615;-0.0005765793432221941;-0.008536040115079161;-0.0005097508706224755;-0.00657184357805067
0.000578004156981166;0.0010225148486248269;-0.0005390034883747142;-0.008400728266140293;-0.0005794044895472377;-0.006459746003214656
0.0005301882378660581;0.0010066688206855194;-0.0004996196296025601;-0.008232121074849743;-0.0006598059749835694;-0.006338949273992554
0.00046708287085301097;0.000985683062560264;-0.0004596400423220359;-0.00803253885455789;-0.0007498470431391844;-0.006211590928322838
0.0003896655471647668;0.000965750719397759;-0.0004188865593552823;-0.007805227213201011;-0.0008444713381347839;-0.0060780187182711025
0.0002989143479109455;0.0009517927916093587;-0.0003772641410267691;-0.007552973991555462;-0.000939675691770813;-0.005938764446665621
0.00019558736953676704;0.0009311336746022807;-0.00033759977458070037;-0.007276920723250988;-0.0010392995892914904;-0.005797221247589851
8.131769441667742e-05;0.0008912084590755442;-0.0003028513302740447;-0.006979268673182216;-0.0011454836868213796;-0.005655801226182365
-4.0829691363063124e-05;0.0008569023272790746;-0.00026960975420246754;-0.006666115848046499;-0.001243015953656714;-0.005509694513731393
-0.00016870241599042612;0.0008580987932357507;-0.00023308609516754466;-0.0063420027654006875;-0.0013176485179521827;-0.0053542163873032894
-0.000302686590678335;0.0008454790167090477;-0.0002016343071357248;-0.006003001702411234;-0.0013922662413419086;-0.005199217156962919
-0.0004410589232017343;0.0007478263759628539;-0.00018813810994582652;-0.005647279810747579;-0.0014931403774739141;-0.0050555366152271655
-0.0005759955694762045;0.0006597307634639252;-0.00017779181297530275;-0.00529124351796354;-0.0015682066109749342;-0.004902456643518818
-0.0007030627927462836;0.0007459949289753466;-0.00014188326355627146;-0.004949211524411194;-0.0015476369283172191;-0.0047120954625632944
-0.0008312229633038677;0.0008278312858578025;-0.00010844096068199062;-0.004596023486056087;-0.0015268629478229598;-0.004522402624827458
-0.0009641658303427872;0.0005281362561611402;-0.00014284081923647402;-0.004205014191564299;-0.001663476797330209;-0.004395616736238678
-0.0010764789285986661;0.00017457211199551058;-0.00019439571780640948;-0.003833060230268694;-0.001772444862567233;-0.004256861944377778
-0.0011502345296643365;0.0006177596652765335;-0.00011597678466279679;-0.003551580843357589;-0.0014887273288841062;-0.003960023639575828
-0.0012311351761239845;0.0012792339615944567;5.92617244292539e-06;-0.003255320401830306;-0.0011537604879938348;-0.003641461815133003
-0.0013585552700386822;0.0002602728341839654;-0.00015431401311360947;-0.0027822940771985486;-0.0015950018534178214;-0.0036299595328487264
-0.001435880263293267;-0.0014753945201793955;-0.0004573118797143464;-0.002338891602744548;-0.002202741044481491;-0.003679485629391218
-0.0013615170963264124;0.0003192441711663305;-0.00017246864036546983;-0.002306543618352291;-0.0011092096762905187;-0.003048041691259892
-0.0013270834906786984;0.00434443639570009;0.0005454152066493312;-0.0023046504409047564;0.000690915256186148;-0.002142064745089556
-0.0015847734698823028;0.00038759519328730616;-0.00011922397053175633;-0.001415707852792489;-0.0012425788874726041;-0.002673412745933637
-0.0017232764635317901;-0.015466667832297245;-0.003366748697309876;-0.00016966836665349702;-0.007004975906110488;-0.004428824383386397
-0.0008529486667697119;-0.029205768186083777;-0.0072455589032229635;-0.0007385473866212281;-0.009055655162090982;-0.0043351519157531285
0.0009067157099523145;-0.024923800248243425;-0.007532700250645199;-0.003466373992675083;-0.003694401703594228;-0.0020537627866711963
0.001872198991616041;-0.005504751046366648;-0.0011510770397389351;-0.005179425559526062;0.0011136747667498548;-0.002323294407342611
0.0006694719725536062;0.012615959584913149;0.010334566049609141;-0.0034969131407265957;-0.0012690904419427323;-0.005922901495094101
-0.00191539658332573;0.01795959603306697;0.019883870277441852;-0.0006570308123526317;-0.004361623121389458;-0.005141484132545601
-0.0038898492557004876;0.012147210168283462;0.018972779968162563;7.541215586841044e-05;-0.0011925638166317006;0.002025611826485081
-0.0042705693832398115;0.005254313282310281;0.004127563932993065;-0.0004449760134181119;0.0019199146760159505;0.00350579401629355
-0.0035368493410172616;0.004519267918671496;-0.01805162694807644;0.0008150485377728694;-0.0024304996287659347;-0.005778144654809798
-0.002614430629670268;0.007163895735679986;-0.03262267024667699;0.003807069475387736;-0.007726780507221838;-0.00906543265416364
-0.002228411321955984;0.005988260823624894;-0.02820505029728704;0.0052290199293862;-0.005066203622832917;0.0035215500568748907
-0.0025775924035846692;-0.0010167437665564037;-0.007748578960356807;0.0029793629592718696;0.0006754569860430768;0.01066974672466361
-0.0029353103102031206;-0.009181189591845563;0.015248636709566256;-0.0005499397247787208;0.0001462381800884908;-0.004596319494368552
-0.0021989187749004596;-0.012417652727973027;0.028090469949687915;-0.0005530908699360487;-0.004418644672584237;-0.018541874944629014
-0.000289152011595518;-0.008909816614387927;0.02543884488613156;0.003041193506089196;-0.004693460714738636;-0.005807841731906962
0.0017820992700942914;-0.0024979515289936523;0.010199885541551637;0.0031905217471774727;1.0474246668284772e-05;0.011535301036252457
0.0033753952937456947;0.0018348746377600139;-0.008371976208461758;-0.0038922444522814775;0.003945101268219914;0.001568159147689309
0.004645080568322817;0.002822406860142546;-0.01902731302582054;-0.010225326786270679;0.004053838122335275;-0.0180651685116601
0.005582964530765281;0.002898717695094121;-0.01628596741684796;-0.006781544819043953;0.0018654238247161614;-0.011216903468068027
0.005935227808705945;0.004987528031463252;-0.005798768233662688;0.0023587419636104776;-1.921869787347712e-05;0.011216854783865467
0.0059243888877495675;0.009114368951909027;0.0021244643663082233;0.0066599282318392326;-0.00028926704070319934;0.011765583776614021
0.0059856621975395;0.012072933754758002;0.00376828303854234;0.0044482899815984625;0.000443808051574013;-0.006992583118924418
0.006161753947004497;0.011332514431174381;0.00255033971471688;0.002067489513511806;0.0006270275085675084;-0.009758080712423442
0.006500028538585642;0.006712295039395769;0.0016253942245296796;0.002755070047833741;-0.0001322327358493673;0.008898046573933276
0.007105671346818144;-0.001751643662982458;0.0010997980560403238;0.0044135764738453005;-0.0006325347152146946;0.018505603508242954
0.007016031024816987;-0.010909662473994539;0.0005968959189972727;0.005175318396283419;0.000329220525758271;0.007491355025888299
0.004571613378506033;-0.01154589761080266;0.0008850824754855844;0.005178567358366603;0.0029439420262144353;0.0003789753372063887
0.00010211675046525982;0.0007833661833795787;0.0029901649204654777;0.004034332570596514;0.006206324909150397;0.011739049365977996
-0.003422115966310689;0.015232590856673682;0.006589642442403816;0.0007404855900942769;0.007957036526881962;0.02090601388776951
-0.0037788799907444485;0.01724117050170624;0.008767630801532755;-0.003115367800396978;0.006665734296552451;0.01085870114081711
-0.0022100492390870804;0.0062013032779309465;0.005131370023253993;-0.0030629451067838267;0.00351262450817266;-0.0007638323377202233
-0.0016194622682499965;-0.006082848957071011;-0.0051435064405981725;0.0027276830257413473;0.000942735202777176;0.004810005583209839
-0.002715591684211327;-0.009497739022674584;-0.01570816019277349;0.00934761968589051;-0.00012466223466641187;0.013056526356404648
-0.002808873535158078;-0.004743380209421834;-0.017368879631574137;0.009802169242097968;0.0002307514085767865;0.005838319832002285
0.0009234917317628252;-0.0010186034665679057;-0.006473709721202729;0.003095868535324502;0.0025402701921456647;-0.0036795213758020503
0.006995805324744116;-0.004455709034972516;0.010738036726085962;-0.004651719339969398;0.0065153034642578805;0.0007563493633801787
0.01016006487871293;-0.010621281173381566;0.021745077151053987;-0.006679734174053931;0.009295521680061957;0.0053884092929757325
0.007708527405823155;-0.011315037677721702;0.018134641647578914;-0.001816086492335091;0.00785790905265693;-0.003001729632756492
0.003302094550290685;-0.004582839979036;0.002910454943343453;0.005120397141040621;0.003179651809195212;-0.005659003340000551
0.00210689465698701;0.0047858157436913955;-0.01344533571930521;0.00766886878860979;0.0001282077505203137;0.010902110040747284
0.003848371580231663;0.010058606844468796;-0.02166088501059039;0.0031111092594906416;0.002121715206196043;0.02104561591345824
0.0041096860349493815;0.007061308566301244;-0.01803513017002455;-0.003741219386880103;0.006216620088098408;0.0053027081815590245
0.0014727389866924397;-0.001643235421643277;-0.004577502681663233;-0.003253695311526549;0.005631979802917655;-0.007784296263786097
-0.0006691157062734842;-0.007681429500574688;0.011326508847449466;0.007180790447779137;-0.0009096569592902638;0.008798138286610219
0.0006116569371166152;-0.005571404259944255;0.019405609895446044;0.016262106704000003;-0.005703073011062851;0.02846211146732309
0.0043189226431669964;0.0011333232599013334;0.015420981561225827;0.013013569380600082;-0.002910470996662556;0.018376663759708832
0.0076176441769011055;0.005489321451233373;0.006911853674706237;0.0048058393700206965;0.0013552689555287078;-0.0012185958367146796
0.008834094283546758;0.0053964486265724995;0.0033954652071982137;0.007063773900019371;-0.001589938624756077;0.002580231514885863
0.009245451357497148;0.0016676634750156156;0.004738680200941839;0.016347068075984916;-0.007534671019042136;0.014654385178166906
0.012432951320545203;-0.005811246074689239;0.005237001008541429;0.01211233041722584;-0.005218814468941207;0.00497740558916499
0.017051952833339747;-0.012532003168554897;0.0024965036759914726;-0.010265730417988452;0.004557887522563349;-0.012417635753816358
0.012268052770219017;-0.008838039615263228;-0.002367815593963378;-0.027320869886790743;0.009330368062119903;-0.0063719487882579594
-0.007735827434602386;0.005709490915723977;-0.006862521345335318;-0.019099755570285388;0.004395939594453308;0.012260249575752044
-0.027976168342306377;0.017731228464099125;-0.0076779935759440235;0.0033594163649822545;-0.0016938518170717043;0.008358190987740996
-0.028962731614135942;0.01739484133499744;-0.0042126709913290665;0.015191586454362357;-0.0019817276426153723;-0.016583556267611148
-0.014886521370519223;0.009239264375805962;-0.00019770498766979514;0.008899445806231003;0.0009291511010930608;-0.026741256380909094
-0.007185756272053333;0.001656897582156826;0.001552694235888547;-0.003038422060211038;0.0025466360547561555;-0.010492040764714508
-0.014533179328449991;-0.003328670838215417;0.002071456990614194;-0.006952799822098811;0.0022158213308991386;0.003984453140101453
-0.023935231583953106;-0.0062573016689797326;0.0019331800459215804;-0.0015341916511917063;0.0014475813360360734;-0.002732577574159231
-0.019237882526577838;-0.004292791946295852;-0.0008043981628172788;0.004326647640549003;0.0021905237113168203;-0.013623096544388463
-0.0019470766685194196;0.0033504029136965556;-0.0066267922155994925;0.003843668015398079;0.004020960407518186;-0.009979700200191066
0.008374874259068233;0.007106730026775541;-0.012072125626826583;-0.001639536084191862;0.0025834236318506344;-0.0014789878258635164
-0.002069072393644498;-0.0023095360098583915;-0.011710750048118309;-0.00835002244908566;-0.0023254052816052448;-0.0020446899383023145
-0.022652728609847073;-0.015295814380730887;-0.002191487466658905;-0.01278380356968584;-0.00172939010660113;-0.0038642844507712263
-0.03248333245346279;-0.014804304017303536;0.012411456616032648;-0.008459728174191983;0.007080346525648989;0.0017161544534575273
-0.02559463088123597;-0.00505647660875687;0.02026199714748476;0.007756391226673905;0.00936832702637853;0.0028990750247089928
-0.012724015305763288;-0.004356495273533533;0.012708441150038087;0.023893667832902872;-0.0038433658258008496;-0.007704401833443761
-0.004262598121152866;-0.01273335975154257;-0.005396730261850373;0.021326903881476417;-0.01480820539148086;-0.01264930036569227
0.0012933632495377716;-0.013101242347626609;-0.01969088390639476;3.749313780447771e-05;-0.006231932820889443;-0.0022290830061171343
0.011135617303391136;-0.0005293238399208125;-0.018443990690640934;-0.01867332026942123;0.007271073987035497;0.0016574251413796546
0.023375677962906505;0.011510737191458453;-0.0021545798888406077;-0.019553228797356915;0.0037269822891467094;-0.012875380275369996
0.02721682326825253;0.010864168195639541;0.015924814296326698;-0.008068123087693757;-0.008671403317363614;-0.017201952969723905
0.01932562110824497;0.00069308847690062;0.021288508107432783;0.0039024267807143158;-0.008873684943552212;0.005510508726225606
0.008055383639851681;-0.005172478881830573;0.010236424903907868;0.01000439937949641;-0.00011749792105829087;0.018588570408958383
-0.000403225663646065;0.0009087983589775506;-0.009354633526110788;0.008021703640990412;-0.00012182496603507246;-0.006033538552749713
-0.007234320329167143;0.010661963081473332;-0.02456867899367067;0.0006956355430520832;-0.008178051475782893;-0.02945838334008374
-0.011378037114987683;0.012027638377830668;-0.02583574654791619;-0.005086869354711474;-0.008931857424418578;-0.009368726660302968
-0.007834972369312222;0.005255317675838157;-0.013280293279705773;-0.006862458855504088;-0.0002231756959355983;0.0247151516004
0.0014793543890424966;-0.0012623662773773021;0.004762731017070138;-0.007712585019763547;0.00467535108401778;0.021822746850182706
0.006430988844645129;-0.004551445201732448;0.01849270307086656;-0.007357059582144362;-0.001175991025157316;-0.008493910956153213
0.002607452264182224;-0.00747666133733034;0.021682379831000183;-0.0022601827403039504;-0.009336128160022033;-0.022419850882572114
-0.0025522960175727496;-0.009928557300665455;0.013513614979978536;0.005426934434522275;-0.008940234913994365;-0.013635773897819496
-0.0014440768715090551;-0.007717693605257869;-0.0011509198588428708;0.009562504737693735;-0.0006966591113261177;-0.008145795432131077
0.003878362570741871;-0.0003533682980379534;-0.012946191532799538;0.00923924784548627;0.005613702701908712;-0.011449741017375612
0.006736240785434066;0.005693580796409603;-0.014071962125955625;0.007269066764542059;0.004725313156285733;-0.004422719326452531
0.004881929552455635;0.005209153784597796;-0.0065350946929644636;0.0035595351029166947;0.0008726137703768536;0.015377671467792318
0.002187189788246256;0.0025979418006373102;6.894398937464145e-05;-0.001955191189420666;-0.0007970882722774041;0.024035935279364255
0.0031599749905824866;0.005862614203797545;0.0006976784652039865;-0.005576031725197335;-0.0007475995638303078;0.010499096391877471
0.006693041228982496;0.013283550398920761;-0.0007744787745142226;-0.005716670274821585;-0.001328991979664664;-0.0033429311157740353
0.00756787411495146;0.01395614458959448;0.0006347054906593768;-0.0058402867024067865;-0.001997611859698726;0.0010115814727555865
0.004671772875520874;0.002912261740726613;0.004434024363796306;-0.006589045605591828;-0.0007730079292586617;0.008146575408973133
0.002631505667758101;-0.011784927131204272;0.006239465237651191;-0.003315704960725064;0.0016479834659286368;-0.000689961455191207
0.004252739779261601;-0.019098779034270985;0.0033607515192557633;0.0035501723558695525;0.0014690949050543568;-0.01104686629992291
0.006864667175279498;-0.015819951862949988;-0.0015196038884711276;0.0048080164458566485;-0.0035262368850400324;-0.000870672936264261
0.006487676575314696;-0.006333059246238401;-0.0030072613540806006;-0.004265245876602177;-0.010002775274812511;0.018469000394528392
0.002034298426856742;0.0026108661343118523;0.00047245497120708115;-0.013916230799386321;-0.012259689092200035;0.02044333085038423
-0.003478460701051972;0.006858081770452701;0.005016571602474031;-0.010667668529372351;-0.008836890058651112;0.005289139481764105
-0.005829478550910602;0.008171205751448552;0.006072729979965789;0.003944719272277772;-0.002927380140513454;-0.006712597936273095
-0.006006392966279011;0.009824027978139391;0.0028163886358572726;0.012039843555469956;0.0023485616487588816;-0.0077955470315027395
-0.008932786991579827;0.008764185607322124;-0.0018030648741371703;0.001543900312641646;0.004707457322909623;-0.0038488394446063202
-0.012323600414810025;0.0007037868063012994;-0.004535205917102965;-0.014395592858767507;0.0019422776247335603;0.0008146505928580718
-0.007094933155091399;-0.008640697436787253;-0.0052478418277978715;-0.01304442947711368;-0.0027807090145369924;0.0018920814415063067
0.005642160583780242;-0.010263893949338567;-0.005135517234690153;0.003169907272035981;-0.0004913477889088686;-0.004755613723411981
0.012458025724203172;-0.006156338602571688;-0.002734536049006658;0.009015349940571186;0.008203925920018972;-0.010426059798379888
0.009022150675991623;-0.0030550102214183085;0.0032817788492420473;-0.002940118852043776;0.006301502913982832;-0.0006899337430161397
0.006387546772723648;0.00016932459217453802;0.008667519897271238;-0.012206667564471698;-0.01318721277629884;0.017763081549551165
0.00995466900370122;0.005221992434223549;0.007733577997874747;-0.0062277580250578125;-0.02384500126674705;0.020296292555875634
0.011517779385841373;0.005802154416867014;0.0017889973413646415;0.004197015281566617;0.0019209650432196097;0.0018862349646897219
0.007284253035272922;-0.0011551155155849282;-0.0030312755567258034;0.008934487188709159;0.0401601312354985;-0.012368738729682896
0.00444521316482596;-0.007003609515318452;-0.0043748071396095016;0.0092938416212352;0.03447985173858632;-0.004134154146416314
0.006369711169577954;-0.003944344483486924;-0.004119248320010614;0.005910367286256772;-0.020194776304941875;0.012927703810942163
0.008179496334790912;0.003427963470522929;-0.0028499117363390363;-0.0005937620250483051;-0.05642757423577059;0.016656218408279723
0.007370276480786562;0.006310690322192762;0.0003363344317458724;-0.0029793736881745573;-0.025559127343743642;0.006797187219271228
0.004829041916947545;0.003736083180219342;0.004072108530622721;0.0024961969123339367;0.03003118975174652;-0.001243509369682302
-0.0016777126857288902;0.00015026945884898492;0.005291139701212934;0.009045594390955479;0.0384789809108192;-0.000723856922666771
-0.012490702310162223;-0.002583937349179126;0.003091989903030963;0.010738658741087802;0.0008845232287804014;0.0013192512150864142
-0.01912652017493234;-0.004461756602179735;-0.0005708168597566551;0.009507066975180382;-0.020915104520019254;-0.0016770505834294584
-0.014297763892919525;-0.004410692099573736;-0.00318019719443195;0.007382180354444248;-0.0027686851830533337;-0.00671908025526734
-0.004188756115138825;-0.003363125693346951;-0.0032129329212105618;0.0024635578273084035;0.014977316106340647;-0.007800657025807031
-2.3861958490839904e-05;-0.0038118573200488963;-0.001037771641417483;-0.004965703374242931;0.0022903165105738837;-0.005308268924687694
-0.0025879651480846116;-0.0029661789125771617;0.0011084156309128187;-0.00968701675514265;-0.016120579222012574;-0.003896998653475603
-0.004558542689643067;0.0051456531413545045;0.0018268924161967879;-0.007997244136437707;-0.00991375438462229;-0.004468586241186046
-0.0029516415883998697;0.017895425748375732;0.0025941961465981954;-0.0034642573732631445;0.009812391185643329;-0.005051057792004163
-0.0008315420321987371;0.023674324162710574;0.004819911412068132;-0.0024348516980488445;0.01662304298143172;-0.006461131492108001
-0.0002228521713688989;0.016510247655815883;0.006057794690878172;-0.005042960217552413;0.008961095011641341;-0.008890726223977687
-2.5778329576363104e-05;0.0035040014960154714;0.0022451054703381485;-0.005750979817351115;0.002301395184661309;-0.007535892668156012
0.0003335496165572011;-0.0043797410249028;-0.006254837065477618;-0.0026366832809641464;0.0021229619350263923;-0.0014256829522413558
-0.00045388020811053774;-0.0037683130606616716;-0.013401354394875479;0.0002820565358949304;0.002502944719613752;0.0005797265821996719
-0.003006658815967481;-0.0006159373623918871;-0.012822898475714946;0.000608410623433542;0.0006750219020211501;-0.005556487363103431
-0.005454571587726036;-0.0023759705347496;-0.0032277452972207625;0.0004944265760491723;7.380606496202136e-05;-0.008900305223179899
-0.005435560193289884;-0.008493842834593255;0.010119386375136683;0.0009445734871698229;0.002598374499812998;-0.0027846000898347025
-0.003321147572240881;-0.011557322550605941;0.018137450399130173;-2.742340499020554e-05;0.0055932112523283594;0.0003293059588169795
-0.001615979250870465;-0.008122174731184815;0.014666482572339098;-0.0021862704758148963;0.006268734386923736;-0.007728944045536242
-0.0011221942216539118;-0.002139397495994028;0.0015451133529826675;-0.0021379341121729374;0.005088907355241886;-0.011323231775612048
-0.00022664283046010427;0.002258388308562238;-0.013420089667166214;0.00040411513760770564;0.004213140126258911;0.0003996810826026247
0.0016968981708954643;0.004299296972592327;-0.02178680561367531;0.0008588580793902732;0.004584656339434932;0.008253936294065057
0.00310411645673486;0.0037227606851598515;-0.01835954987828248;-0.0022007904270979267;0.004828498766917569;-0.0026872574619884863
0.0032025601522599235;0.0005978682212153455;-0.0038797894155929926;-0.0024642492628068795;0.002682317803666016;-0.010496894429288004
0.003435497126655569;-0.0023666115748588496;0.013506557807738745;0.004643823303344951;-0.0015023848428866635;0.004495732129103435
0.004981241678656124;-0.001599054489859604;0.0218702338286076;0.012737117518765216;-0.00392736284784153;0.018918044083248462
0.0066223404415657865;0.0022665976931426674;0.016026381944585184;0.012514481610512867;-0.002708640549299542;0.008038492098376293
0.006457257209109726;0.0036538339638390754;0.0036399308449723555;0.004784274827169658;-0.00136907045513423;-0.005936271557340588
0.004926168993125364;-0.0012655588482024653;-0.00400077716266794;-0.0017700606043270523;-0.002802508004864927;0.00478625333335689
0.004529418670908208;-0.008698217844974486;-0.004132986972566598;-0.0021175179865230644;-0.003936123769336356;0.020152653113705992
0.006102457425074599;-0.01068161064857519;-0.0015243724120997237;0.0008616933596439436;-0.001958772402759692;0.010890666662260602
0.007057275417136699;-0.0035157484568388527;-0.00030157005365924645;0.0013361577049812211;-0.0006366115517445065;-0.005820764031982546
0.004841193162272622;0.008442962075847636;-0.00038978380748921004;-0.002588210766446495;-0.0035069224984948743;-0.00040171797222752527
0.0006394242674793094;0.016739843713772466;0.0004028722829572893;-0.007008256861843649;-0.006183568132130051;0.01390912046600914
-0.0022171357856851136;0.015960670387524384;0.002156495455987575;-0.0073118984666273425;-0.003422569481894642;0.00874984676763358
-0.0021609440361439647;0.006279693356104764;0.0014817437751561608;-0.003304160915614486;0.0010024739131323103;-0.007295130335681372
