MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9;MU_10;MU_11;MU_12;MU_13;MU_14
0.0002531073270939714;-0.0004302519315157588;0.002623920640671349;-0.0015246634903301236;0.0003926792413408318;-0.0006551306123476935;0.0018631124243002899;0.00041971512483716185;0.00042647198422482554;-7.866597277173116e-05;-0.0026463952773680445;-0.0007693015891627553;0.0009489081591954366;-0.0018146624306243364
0.0004126231096418716;-0.0005211155133591392;0.0025632581813664038;-0.001293719171081661;0.0004560561403496763;-0.0006538032650205469;0.0018157560345172098;0.00039964247727122587;0.00046914224161212124;-1.8541002647394556e-05;-0.0027501105530457538;-0.0007069205313017578;0.000870553877943761;-0.00164388936825184
0.0005534256578697409;-0.0006222138935496908;0.002489938907401886;-0.0010360229258312996;0.000520827999575656;-0.000671257582603383;0.0017576816359798752;0.0003754737774131883;0.0005166857896895274;3.954763401081534e-05;-0.0028370723535434714;-0.0006284235658997613;0.0007828848907682568;-0.0014540846245808521
0.0006717520626343899;-0.0007319830918187613;0.0024073003325699232;-0.0007577017482604234;0.0005859449254477023;-0.0007082579521752336;0.001691089370329173;0.0003482220120331439;0.0005693008612151756;9.363823691255655e-05;-0.0029072943705726302;-0.0005355907203519623;0.0006866253117306469;-0.001249317279207207
0.0007643707814822617;-0.0008485926386082587;0.0023188109519876586;-0.0004653877475332459;0.000650292539827729;-0.0007650377009992805;0.0016183199723926874;0.0003189150103458634;0.0006268746237827883;0.00014199716582784645;-0.002961259943573408;-0.0004301381775681145;0.0005829865269738701;-0.0010341861953034317
0.0008286600187484395;-0.0009699887983113104;0.0022279903515526824;-0.0001660664788611046;0.0007127178066797043;-0.0008412920194701028;0.0015418667513419776;0.0002885567779970134;0.0006889133641764661;0.00018322949830732932;-0.0029999822186040303;-0.0003138088207455862;0.00047357344070403585;-0.0008137009500599617
0.0008626726750246395;-0.0010939440685669827;0.0021383267864920367;0.00013308343567413665;0.0007720554696747968;-0.0009361836629378072;0.001464375512821034;0.00025811423866627244;0.0007545611588823922;0.00021632248689661717;-0.003024870630025259;-0.00018871284963009708;0.0003601194457929838;-0.0005930178624005611
0.0008651860845636062;-0.0012181114998089894;0.0020531949043999;0.000424856495422218;0.0008271550078471626;-0.0010483618624832478;0.0013885871422278284;0.00022853812185551878;0.0008227498115534669;0.00024057781599633448;-0.0030373653591722746;-5.779756597454903e-05;0.00024412124282216982;-0.0003770576982003936
0.0008357348107483883;-0.0013400816597745914;0.001975776913727201;0.0007021896892903339;0.0008769084880177596;-0.001175994245918331;0.0013171875699367784;0.000200807549916811;0.0008924606469494596;0.000255435681939454;-0.0030384455663195744;7.485242378739123e-05;0.00012655767193022228;-0.0001701307249186789
0.0007746250164383968;-0.0014574396871346914;0.0019089904802774972;0.0009583321135949615;0.0009202797540965345;-0.0013168106128280106;0.0012525730809303279;0.0001759642039698256;0.0009629900644640584;0.0002602685791000975;-0.003028278743230532;0.0002042583672422659;7.929439953910364e-06;2.4231339429553348e-05
0.0006829295392896064;-0.0015678202720032857;0.0018554255411211864;0.0011870106878785383;0.000956334610865262;-0.0014681564710236276;0.0011966059733098985;0.00015508789212463874;0.0010340417842537612;0.00025429012982999583;-0.0030063493214683803;0.000325557639465263;-0.00011122753971048145;0.00020305840459416743
0.0005624638456490136;-0.0016689597302795324;0.0018172901065498608;0.001382585912020297;0.0009842700266463366;-0.0016270538308151557;0.0011504930703324166;0.000139177406202233;0.0011054824390471028;0.0002367305626860594;-0.0029722732495159276;0.00043559205888101806;-0.00022945124761207473;0.000363325483165761
0.0004157443336040476;-0.0017587462022814328;0.0017963627866969382;0.0015401900340285752;0.001003438580421131;-0.0017902672857737752;0.001114919112778779;0.00012894709170333213;0.0011767380198814397;0.00020733059350167856;-0.002927135894658514;0.0005343391544124646;-0.000343520904762093;0.0005012009934459982
0.0002459315418027503;-0.0018352703717218221;0.0017939487075925096;0.0016558402745162212;0.0010133637028693664;-0.001954374889549519;0.0010904707354049143;0.00012461924455540725;0.0012460575295886519;0.00016700248054674817;-0.002874698403599812;0.0006250839077815421;-0.0004483610699609567;0.0006116909801998165
5.676107735745297e-05;-0.0018968786514157766;0.0018108371694328846;0.0017265230939733538;0.0010137430182866594;-0.0021158451161148793;0.0010782019781278237;0.00012584959091032312;0.0013101163129124163;0.00011828137389565828;-0.0028214825515571616;0.0007124251875071216;-0.0005382662772036716;0.000689261845558108
-0.0001475359283989649;-0.0019422276910048663;0.0018472642824227787;0.0017502516952119685;0.0010044416578828793;-0.0022711220144777233;0.0010799960765027039;0.00013191773039486493;0.0013644934190777266;6.509175299399451e-05;-0.0027749141811936277;0.0007981974401755843;-0.0006094464086606065;0.0007296822285482561
-0.00036232310650857746;-0.001970333917425282;0.001902890252678269;0.0017261056375906956;0.0009854833344926613;-0.0024167192099863897;0.0010983064255657825;0.00014220946666801182;0.0014052690731277007;1.153815863604e-05;-0.002739586931481136;0.0008769604190047551;-0.0006629268742736783;0.0007325817451634604
-0.0005826622313110783;-0.001980607115603281;0.0019768051111471317;0.0016542643396001244;0.0009570508484259293;-0.0025493191687496327;0.0011350459811108452;0.00015682482388302844;0.0014313311017306236;-4.005278152905878e-05;-0.002713122373160582;0.0009341024702934434;-0.0007059444197140898;0.000703360992409077
-0.0008034323821135769;-0.0019728566182418065;0.002067573754888908;0.0015360411179170174;0.0009195054124245007;-0.002665868369863864;0.001189871727168675;0.00017694757052356846;0.001446191565376981;-9.092071334535053e-05;-0.0026843648019265606;0.0009496809580784155;-0.0007498593294577479;0.0006526558277550817
-0.0010194645690514731;-0.0019472657246058997;0.0021733185188443174;0.0013739101396618028;0.0008734234356505039;-0.002763654922874945;0.0012587207260270111;0.0002045506695860349;0.0014576870374746543;-0.0001460985644613189;-0.0026367365696236818;0.0009089691624585224;-0.0008038518173056608;0.0005921577488112871
-0.0012256850079113977;-0.0019043443848634723;0.0022918177829948498;0.001171500120303349;0.0008196325773084763;-0.002840356830748348;0.0013338375591551291;0.00024122147310041392;0.0014744162106168157;-0.00021191952502286741;-0.002557659923719049;0.0008164054267381702;-0.0008662682764247154;0.000527458378210243
-0.001417252566435642;-0.0018448863919380922;0.0024205819185371793;0.0009335169831889764;0.0007592143670420283;-0.002894059137639492;0.001406260997115163;0.00028639489342308636;0.0014994004781829075;-0.00029087710689937676;-0.002451112609901118;0.000704983192906209;-0.0009184178398409152;0.000451185900519945
-0.0015896718321365092;-0.0017699647902564236;0.0025568672004454467;0.000665566484949369;0.0006934406935241383;-0.002923254837606364;0.0014705800229155013;0.00033590667914430223;0.001523798465149683;-0.0003758956775488639;-0.0023461760007103772;0.0006312322712562456;-0.0009269674375650729;0.00034161556587355356
-0.0017388680582073692;-0.0016809869128701312;0.0026976152852262194;0.000373884386352477;0.0006236355602641633;-0.0029268599222571703;0.0015299917756277578;0.00038214449857970173;0.0015253174945389664;-0.0004478483713077293;-0.002292689568769535;0.0006500151218719378;-0.0008588204453596233;0.0001713176747009587
-0.001861226241993928;-0.001579794593616262;0.002839358688153321;6.503800252403367e-05;0.0005509999281372807;-0.002904275374300803;0.0015981895253620393;0.00041674534527607904;0.0014755705075074161;-0.00048029964487532074;-0.002338732127395769;0.0007743238835230774;-0.0007057798968914203;-7.395118672958734e-05
-0.0019536194757806638;-0.0014687465960201073;0.0029781895626939093;-0.00025428892690081226;0.00047648695730329494;-0.0028555080927773328;0.0016946554944747524;0.00043554919906741297;0.0013568695319860543;-0.00045277520471648306;-0.0024944769053380743;0.0009396149002931647;-0.0005073740063066006;-0.000373268262568651
-0.0020134693733512943;-0.0013506864587305093;0.0031099109397209703;-0.0005773162888106718;0.0004008334250903184;-0.0027813188303337398;0.0018325128368729573;0.00044367996543113206;0.001182369223934629;-0.00036848335124796503;-0.002699907635076614;0.0010016927603266287;-0.0003539467579849512;-0.0006595829185270679
-0.002038877636221235;-0.0012287142126533954;0.0032304374248499617;-0.0008969605074005872;0.0003248067841183444;-0.0026833153859689763;0.0020029780006326696;0.00045713492367879924;0.0010070323344761472;-0.0002664860761699722;-0.002822525199397077;0.0007916475708313665;-0.00035480369400438217;-0.0008350820236215694
-0.002028831570601852;-0.0011057658267875363;0.0033363757381583334;-0.0012055212205604837;0.0002496077558548642;-0.0025638862506998797;0.0021655929604483953;0.0004974381282535452;0.0009153685677814115;-0.00021580929403466846;-0.002706405534868775;0.00022508981062064088;-0.0005717458476119608;-0.0008190131564151888
-0.0019834229708808842;-0.0009841432799188481;0.003425538811005358;-0.0014945453651782;0.00017721508469965746;-0.0024259082337491312;0.0022552271224041015;0.0005787099947507995;0.0009796084578044793;-0.0002839405567931515;-0.002270526098152373;-0.0005784514443007024;-0.0009437628087932086;-0.0006144738443975444
-0.0019039579074997164;-0.0008652642200462648;0.0034970330222100394;-0.0017552133225832126;0.00011036229073129104;-0.002272273746888417;0.00221184263537799;0.0006915941399757706;0.0011992787152627503;-0.00048581659067046325;-0.0016171215571843495;-0.0012462219092795681;-0.001251852487317666;-0.00035815030220734157
-0.0017928207520603865;-0.0007499124320869923;0.003550630277279591;-0.0019794421156826138;5.190407268782379e-05;-0.0021054362417309742;0.002026452145477994;0.0007936456325064122;0.0014536081144098216;-0.0007374003481584099;-0.001078214879730559;-0.0012542789028503125;-0.0011754486254357318;-0.0003061751938730072
-0.001653030477844099;-0.0006390851604949737;0.0035854629585570373;-0.0021615158076760915;3.6212479468735775e-06;-0.0019272817023037805;0.001780859040803362;0.0008173140108179269;0.00150883378271164;-0.00084988370269227;-0.0011272845079861524;-0.00020431408651637843;-0.00045840584886993235;-0.0007257768338638982
-0.001487593712992838;-0.0005351571453582311;0.003598585920389088;-0.002299566472906109;-3.5038069751337206e-05;-0.0017395937636027748;0.001649170068273496;0.0007011128337527062;0.0011090292060074768;-0.0005936413083136897;-0.002134692350178927;0.0018138991589621086;0.0008660277008893442;-0.001711963664948911
-0.00129895441003171;-0.0004426659556740405;0.003584379896687959;-0.0023959355697478653;-6.740154788800806e-05;-0.0015451254561195686;0.0018368471333993846;0.00043653470138444405;0.0001357379180749908;0.00017195997946219775;-0.004046456516838174;0.0039837463019651775;0.0023176610595195273;-0.003016133299672262
-0.0010889394822192534;-0.0003678531844356753;0.0035357565983758503;-0.0024556855159285143;-9.833055129121999e-05;-0.0013488748969271525;0.0024637276331530397;0.00010772585342832976;-0.00123864037440811;0.0013584090039270988;-0.006173285666646871;0.004898779945275099;0.0030368932278823685;-0.004020327929110484
-0.0008594693012231785;-0.000316472194250019;0.0034473855222691184;-0.002483451033167531;-0.00013108318836214903;-0.0011587954195587597;0.003442716565997653;-0.00010669094791560431;-0.002520749438126905;0.0025960376061607976;-0.0073125027748077885;0.0032065832846935103;0.0021667811183733432;-0.003965859447563191
-0.0006138962634192567;-0.00029041274211294;0.0033197737756719115;-0.002480091288896897;-0.00016334945677164584;-0.0009851673653972555;0.00443975951228881;1.2049992095894299e-05;-0.0030815916496659624;0.003361403769494139;-0.006308204445863888;-0.0014214728414155076;-0.0005493446977505716;-0.0024126620516150294
-0.00035829803666595245;-0.0002850730317721693;0.0031616431148690375;-0.0024413463486405223;-0.00018492119159318197;-0.000838419846155033;0.004986570245764717;0.0006293199216110783;-0.0025258987030898116;0.0032851451872388956;-0.0028643469122704604;-0.007575116618035831;-0.004303615445591685;0.0003107681989261135
-0.00010174694481123324;-0.00029008137493760687;0.002987883650908949;-0.002359967620671468;-0.000179947323025171;-0.000725923279501156;0.004732821000928377;0.0017765306996543283;-0.0010347087692687764;0.002489030169003648;0.0019028609688309167;-0.012405282341195117;-0.007366815429952386;0.003064208545668261
0.00014505997540710305;-0.0002944528453493422;0.002812642586215911;-0.002230518622212867;-0.0001350276371844544;-0.0006480848905510928;0.003699647043819985;0.0033281962702050765;0.0006127823322464627;0.0016895270942098733;0.00573799769382598;-0.013228204887987854;-0.00804372918905868;0.004501422459229314
0.0003723093722221302;-0.000293557955941648;0.0026413320922717746;-0.0020536778701725324;-5.0254057804726084e-05;-0.0005931276204798425;0.0023327403296446243;0.00502851697278714;0.001462621197879856;0.0018640427526387619;0.006441440537650759;-0.009570031954039247;-0.0059482840881478595;0.0040191486136052544
0.0005731060440319857;-0.0002926728788744543;0.00246780254999361;-0.0018367940352278906;5.386859910818462e-05;-0.0005318050795179778;0.0012570809629160922;0.006530745131237908;0.0010181456900889166;0.0035471879054661667;0.0033250595895960356;-0.003918908617998865;-0.0025487787131109373;0.002259547121611289
0.0007435762697860068;-0.00030417522796695364;0.00227961821451955;-0.0015906222659201389;0.0001407792530625188;-0.00042017600086398035;0.0008758255706112636;0.007451197975986065;-0.00039322224107190624;0.006192895556953796;-0.002123711265404637;-0.00014967768636453056;-0.0002969320957212695;0.0006278471945900328
0.0008812531242429167;-0.00034108406075647864;0.0020673220769605047;-0.0013258680458304104;0.00017493367457088155;-0.00022190119095045997;0.0011213908556942363;0.007474949651743673;-0.0018338224474332635;0.008212969010179118;-0.00699117286901752;-0.0006486220184491704;-0.0008601177461412354;0.00020086999822195996
0.000983522548724271;-0.00041220916461947373;0.0018304377307450466;-0.0010528285876491602;0.00014437338362318622;5.232512678043642e-05;0.0015610856329103784;0.006503155200184871;-0.002400738363813924;0.007941149097972883;-0.008707502791938134;-0.0045556095454858635;-0.0038634791799839192;0.0010036724499219872
0.0010475939000672964;-0.0005208467271763087;0.001577193072909547;-0.0007826427216755575;7.534263360206294e-05;0.00031691943596245736;0.0017508782709157714;0.004750318356490315;-0.0017900316613967866;0.004936029510122969;-0.006624741761429098;-0.00864813000129377;-0.007160516293221827;0.0022330953593595946
0.0010717256952642435;-0.000664557952915477;0.0013208477625163693;-0.0005253025552457684;2.684363225786078e-05;0.00043219184219119814;0.0015195160731599896;0.0026942857616261444;-0.00035982888922478584;0.0005104522686146705;-0.00228526014648993;-0.010036137254039677;-0.00837302738223391;0.003087880470969055
0.001056395471852338;-0.0008337950569115348;0.0010762714745014175;-0.0002829191542823461;6.367228923309193e-05;0.00027840189645618924;0.0009667653198131642;0.0008782530060293751;0.0012538418006767277;-0.0030713840988439243;0.0017296871421833416;-0.008324123851689735;-0.006495817896705848;0.0034020651621853868
0.0010045980966484653;-0.0010110109627872838;0.0008570108957496946;-4.354562257737948e-05;0.00022093830712411396;-0.000162634405890868;0.0002569967067897902;-0.00032353401182684424;0.002531350018166474;-0.004085345411376271;0.0034423094940191456;-0.005517665425007495;-0.0024670906009724484;0.0036008653813857728
0.0009212724291874727;-0.0011736870593915818;0.0006714282266844301;0.00021713715934396338;0.0004808141586342994;-0.000780188017931523;-0.0005401477021645065;-0.0008384689020006412;0.003143436051459604;-0.002333922506525752;0.00250086520538414;-0.003962937776908143;0.0015371019394220533;0.004146906843220542
0.0008119782765173494;-0.0013017500814127894;0.0005187347375498031;0.0005242546114387407;0.0007769118181325501;-0.001384572828224087;-0.001421338056797395;-0.0008644536107097208;0.0028239815058428105;0.0009684111224975896;9.64184326798353e-05;-0.004241236648145407;0.003477838175003518;0.005033172422120074
0.0006810250949962746;-0.0013853958896000735;0.0003881100632049223;0.0008876079904533907;0.001025857766639007;-0.0018004426004210234;-0.002313799781109296;-0.0007162756280754306;0.0013978843302414723;0.004081896739307051;-0.001975159508988918;-0.004858951751875331;0.002584052586509092;0.0057547914186206785
0.0005300387818890036;-0.0014280378848471255;0.0002629609106888039;0.001290198744072785;0.0011682663520595263;-0.0019440736220107109;-0.0029940959623107337;-0.0006461837903003841;-0.0009512698516149839;0.005696328756381389;-0.0024336167373743803;-0.0038492362915277557;-0.000383037948427589;0.005709295665782804
0.0003584600181295629;-0.0014421153489885075;0.00012879550418919296;0.0016889252149984452;0.0011942372046747879;-0.001844641039069958;-0.003132444615122557;-0.0007273387812615207;-0.0035083302037725375;0.005459430773275064;-0.0011201011095669667;-0.0006477601004069845;-0.0037557853617769523;0.0046039171253135095
0.00016626459615903228;-0.0014404076631858993;-1.94521945475382e-05;0.002028045769002475;0.001139195588893304;-0.0016093434635385082;-0.002422816163098339;-0.0008438636481411282;-0.005276949956957184;0.003956650596093193;0.0012007466635284433;0.0034461834267885093;-0.0059802880121738854;0.0025625575747802902
-4.2926425306113646e-05;-0.0014285936996425517;-0.00017469546212096594;0.00225818714786782;0.0010569711489887901;-0.0013618492824399335;-0.0007303030222871086;-0.0007786515371923017;-0.00553827089255519;0.0022846648790101455;0.0035189184893881804;0.0063815242708517746;-0.006373249715888239;2.3049013692580936e-05
-0.000260788195530334;-0.0014036155463510993;-0.0003209657597234726;0.0023512694454140217;0.0009904290977318876;-0.0011887598261000874;0.0017956864404232806;-0.0003504993247563625;-0.004277511984025175;0.0014767090142093007;0.0051358537373930695;0.006863267337165113;-0.005224932383735654;-0.0023426334356485487
-0.00047608461400156237;-0.0013579766961798086;-0.000440608792147207;0.0023058665488862803;0.000956470194536379;-0.001114876627575078;0.004692355795005304;0.000464634766137763;-0.002175175282710828;0.002039593579971877;0.005779362522788549;0.005098161227472938;-0.0033454781286153803;-0.0036954152140439823
-0.0006780416791882356;-0.001286241308855081;-0.0005214608045576739;0.002143359467373725;0.0009490966413018695;-0.0011090491149054595;0.007291345505991624;0.0014867779040071618;-0.00022046853548262003;0.003778821564302695;0.005419466196413015;0.002486191987644955;-0.0014872060727031543;-0.0032986372334730812
-0.0008593459225879745;-0.0011894733440985994;-0.000560748318658459;0.0018987483422860502;0.0009534669333130381;-0.0011092748818087694;0.008968650075213993;0.00238820210208976;0.0007796644886837105;0.0059500398908246014;0.004116926889851527;0.0006844159365311204;-4.070081343998122e-05;-0.0010212325418167882
-0.001017486183908322;-0.0010755876636645246;-0.0005643968281422109;0.001610792574692073;0.0009606805617840994;-0.0010521963701286793;0.009439988718178688;0.0028341803197790066;0.0005326217117399431;0.00763389700913218;0.0020770997193424725;0.000677992489930756;0.000896538690755421;0.0022876437326836783
-0.0011541458170006254;-0.0009562266144071847;-0.0005423292153915225;0.0013146538245035462;0.0009758220173113614;-0.0008960096596680168;0.008935287896923952;0.002646474782940189;-0.0006989512132778665;0.00814392972173481;-0.00020497387149004206;0.0023374105319829397;0.0012778071240488592;0.005017661959166912
-0.0012730059374169132;-0.0008421951934401757;-0.000502024660270175;0.0010370999247046276;0.001016685189838705;-0.0006322797258562148;0.008134072549819836;0.0019125539884402116;-0.0023165160614215;0.007276398826629621;-0.001980957598549795;0.004620291199495247;0.0009880101019498538;0.005646855614079687
-0.0013767024146342714;-0.0007395202467088373;-0.0004436413898721917;0.0007921986416113145;0.0011047091420337855;-0.0002872372714069955;0.007877270492846948;0.000979252643380824;-0.003702512272557382;0.005303232053301454;-0.002616287123015009;0.006229572088750813;-7.219994744000922e-06;0.003667184607328318
-0.0014640439323774434;-0.0006474708744014113;-0.000359351831899549;0.0005769224141937483;0.0012519991045175664;8.461677163251768e-05;0.008775485178808141;0.0003062360120646107;-0.004437877562239505;0.002765328513821258;-0.0020769253617839655;0.006298325045004497;-0.0013952667228931041;-8.814446667904567e-05
-0.0015288695312227199;-0.000559036593946377;-0.00023731639595058517;0.00036987749807624774;0.0014493479306487902;0.00041205765434024997;0.010858279236010366;0.0002113519825246049;-0.00431415914406662;0.00024541788610857323;-0.0010494992547856186;0.004680916161673428;-0.0024818598489266294;-0.0038940145369032553
-0.0015616783915707352;-0.0004637352450012725;-6.861838984846785e-05;0.00013757148700124027;0.0016606480053893734;0.0006231393877936299;0.013405436775979536;0.0006181421837984033;-0.0032008021863207978;-0.0017388042603072144;-0.00041920551666459655;0.0017656125712770033;-0.0025924158908017365;-0.005971184387662808
-0.00155407408842092;-0.00035214005611289046;0.0001453575384105773;-0.00015162504733897122;0.001828510541091884;0.0006658704650697009;0.015104053562362996;0.0009828633146476626;-0.0009601673389900541;-0.0027681150906066717;-0.0004844373374757542;-0.0018258990987549274;-0.0016642831628168526;-0.0052303585197841325
-0.0015043816618042093;-0.00022085581470263768;0.0003879526570515947;-0.000512092150536899;0.0018924680011341722;0.000530311011607017;0.014606125629257997;0.0005503968039672276;0.0024183305824843297;-0.0026461644596738245;-0.0006922439349237817;-0.005232713727207648;-0.0004541567924862573;-0.001719997144254847
-0.0014214377839355497;-7.58547541880222e-05;0.0006279791037856099;-0.0009327278906823352;0.001814148819434096;0.0002616844852016986;0.01132227077719752;-0.0011065198237607521;0.006506100885156923;-0.0016349940507969197;-0.00020914435224894047;-0.007203826168309452;-1.90663397131459e-05;0.0032577755292987785
-0.0013236652469139506;6.808017073012788e-05;0.0008283622579371049;-0.0013803187733006457;0.001596760582853597;-4.845512333556058e-05;0.005978567026969048;-0.00359564467178426;0.010257751625505242;-0.0005486689347362423;0.001300552439990575;-0.006508668578711339;-0.0008317086526880384;0.007497639877859219
-0.0012326961979484518;0.0001926073081862703;0.0009602390698456892;-0.0018120522019792783;0.0012859465489681993;-0.0002955378301467683;0.00042660367881333536;-0.005702602821155013;0.012322841662684011;-0.00041843329425811826;0.0035553457482082004;-0.0031101578460892803;-0.0023521776744788113;0.008831080182081754
-0.0011641822502101015;0.0002837761402486555;0.0010143273707822116;-0.0021903572621970015;0.0009493214034209626;-0.0004038799364616682;-0.0033391660161324215;-0.006032735533855891;0.011821518729788072;-0.001801930324364303;0.006165240017244159;0.0010022456896646636;-0.0034898408122257005;0.006352848937735172
-0.0011207683974062787;0.00033833622739735535;0.0010006931288993647;-0.0024937097032863855;0.0006466579366527626;-0.00035258629860250595;-0.004338198169862073;-0.003921307601881836;0.009013423586921985;-0.004244404119639726;0.008842307356947748;0.0027447687342379607;-0.003479198287555241;0.0011493962480371963
